transaction_id,timestamp,amount,payment_method,bank,customer_type,status,failure_reason,retry_count
TXN234699,2026-08-02 02:01:13,221.38,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234700,2026-08-02 02:01:16,830.43,NETBANKING,AXIS,RETURNING,SUCCESS,,0
TXN234701,2026-08-02 02:01:20,543.91,CARD,SBI,RETURNING,SUCCESS,,0
TXN234702,2026-08-02 02:01:40,1013.06,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234703,2026-08-02 02:01:42,728.24,UPI,ICICI,NEW,SUCCESS,,0
TXN234704,2026-08-02 02:01:48,478.29,CARD,AXIS,RETURNING,SUCCESS,,0
TXN234705,2026-08-02 02:01:49,50.0,UPI,SBI,RETURNING,SUCCESS,,0
TXN234706,2026-08-02 02:01:52,914.11,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234707,2026-08-02 02:02:01,515.9,UPI,AXIS,NEW,FAILED,INSUFFICIENT_FUNDS,0
TXN234708,2026-08-02 02:02:06,665.41,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234709,2026-08-02 02:02:10,1003.71,NETBANKING,HDFC,NEW,SUCCESS,,0
TXN234710,2026-08-02 02:02:13,762.59,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234711,2026-08-02 02:02:17,372.9,NETBANKING,AXIS,RETURNING,SUCCESS,,0
TXN234712,2026-08-02 02:02:22,1560.09,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234713,2026-08-02 02:02:26,164.47,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234714,2026-08-02 02:02:27,427.45,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234715,2026-08-02 02:02:34,935.4,UPI,SBI,RETURNING,SUCCESS,,0
TXN234716,2026-08-02 02:02:36,1217.13,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234717,2026-08-02 02:02:40,558.1,UPI,SBI,RETURNING,SUCCESS,,0
TXN234718,2026-08-02 02:03:03,262.77,CARD,SBI,NEW,FAILED,TIMEOUT,0
TXN234719,2026-08-02 02:03:15,378.38,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234720,2026-08-02 02:03:20,934.82,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234721,2026-08-02 02:03:24,518.43,CARD,AXIS,RETURNING,FAILED,TIMEOUT,2
TXN234722,2026-08-02 02:03:34,656.95,UPI,SBI,RETURNING,SUCCESS,,0
TXN234723,2026-08-02 02:03:42,1202.53,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234724,2026-08-02 02:03:45,350.58,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234725,2026-08-02 02:03:46,1349.93,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234726,2026-08-02 02:03:54,500.52,CARD,SBI,RETURNING,SUCCESS,,0
TXN234727,2026-08-02 02:03:58,4272.03,CARD,SBI,NEW,SUCCESS,,0
TXN234728,2026-08-02 02:04:05,1098.18,CARD,KOTAK,NEW,SUCCESS,,0
TXN234729,2026-08-02 02:04:06,591.48,CARD,HDFC,NEW,SUCCESS,,0
TXN234730,2026-08-02 02:04:13,893.51,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234731,2026-08-02 02:04:13,890.23,UPI,AXIS,NEW,SUCCESS,,0
TXN234732,2026-08-02 02:04:21,763.26,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234733,2026-08-02 02:04:26,261.61,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234734,2026-08-02 02:04:27,690.36,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234735,2026-08-02 02:04:33,1520.57,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234736,2026-08-02 02:04:36,614.15,UPI,SBI,RETURNING,SUCCESS,,0
TXN234737,2026-08-02 02:04:39,1431.95,UPI,AXIS,NEW,SUCCESS,,0
TXN234738,2026-08-02 02:04:42,274.39,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234739,2026-08-02 02:04:45,329.98,UPI,HDFC,NEW,SUCCESS,,0
TXN234740,2026-08-02 02:04:46,978.61,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234741,2026-08-02 02:04:47,584.98,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234742,2026-08-02 02:04:49,460.7,CARD,HDFC,NEW,SUCCESS,,0
TXN234743,2026-08-02 02:04:56,1287.19,UPI,HDFC,RETURNING,FAILED,NETWORK_ERROR,0
TXN234744,2026-08-02 02:04:58,173.58,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234745,2026-08-02 02:05:12,1202.75,UPI,ICICI,RETURNING,FAILED,INSUFFICIENT_FUNDS,0
TXN234746,2026-08-02 02:05:18,99.08,CARD,AXIS,RETURNING,SUCCESS,,0
TXN234747,2026-08-02 02:05:23,169.03,CARD,SBI,RETURNING,SUCCESS,,0
TXN234748,2026-08-02 02:05:27,485.19,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234749,2026-08-02 02:05:28,1052.46,NETBANKING,ICICI,NEW,SUCCESS,,0
TXN234750,2026-08-02 02:05:30,218.29,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN234751,2026-08-02 02:05:34,1075.14,CARD,AXIS,RETURNING,SUCCESS,,0
TXN234752,2026-08-02 02:05:34,813.07,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234753,2026-08-02 02:05:35,196.56,NETBANKING,SBI,NEW,SUCCESS,,0
TXN234754,2026-08-02 02:05:37,359.08,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234755,2026-08-02 02:05:39,1966.63,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234756,2026-08-02 02:05:39,1846.85,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234757,2026-08-02 02:05:41,269.62,UPI,SBI,NEW,FAILED,NETWORK_ERROR,0
TXN234758,2026-08-02 02:05:54,228.02,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234759,2026-08-02 02:06:18,77.67,UPI,SBI,RETURNING,SUCCESS,,0
TXN234760,2026-08-02 02:06:24,2749.27,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234761,2026-08-02 02:06:24,804.15,CARD,SBI,NEW,SUCCESS,,0
TXN234762,2026-08-02 02:06:26,873.95,CARD,HDFC,NEW,SUCCESS,,0
TXN234763,2026-08-02 02:06:27,978.78,CARD,SBI,NEW,SUCCESS,,0
TXN234764,2026-08-02 02:06:41,582.04,UPI,AXIS,NEW,SUCCESS,,0
TXN234765,2026-08-02 02:06:42,495.0,UPI,ICICI,NEW,SUCCESS,,0
TXN234766,2026-08-02 02:07:08,290.48,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234767,2026-08-02 02:07:11,447.04,CARD,HDFC,RETURNING,FAILED,BANK_ERROR,2
TXN234768,2026-08-02 02:07:24,1260.15,CARD,SBI,RETURNING,SUCCESS,,0
TXN234769,2026-08-02 02:07:31,720.21,CARD,HDFC,NEW,SUCCESS,,0
TXN234770,2026-08-02 02:07:42,952.25,CARD,AXIS,NEW,SUCCESS,,0
TXN234771,2026-08-02 02:07:53,4450.69,UPI,SBI,NEW,SUCCESS,,0
TXN234772,2026-08-02 02:07:56,963.84,UPI,SBI,RETURNING,SUCCESS,,0
TXN234773,2026-08-02 02:08:08,785.91,CARD,ICICI,NEW,SUCCESS,,0
TXN234774,2026-08-02 02:08:13,1158.89,UPI,HDFC,NEW,SUCCESS,,0
TXN234775,2026-08-02 02:08:15,786.89,UPI,ICICI,NEW,SUCCESS,,0
TXN234776,2026-08-02 02:08:20,893.71,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN234777,2026-08-02 02:08:22,205.4,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234778,2026-08-02 02:08:23,584.06,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234779,2026-08-02 02:08:27,448.29,UPI,ICICI,NEW,SUCCESS,,0
TXN234780,2026-08-02 02:08:42,857.25,UPI,SBI,RETURNING,SUCCESS,,0
TXN234781,2026-08-02 02:08:55,1029.53,UPI,HDFC,NEW,SUCCESS,,0
TXN234782,2026-08-02 02:08:57,1436.75,NETBANKING,AXIS,NEW,SUCCESS,,0
TXN234783,2026-08-02 02:09:08,1013.19,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234784,2026-08-02 02:09:10,760.71,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234785,2026-08-02 02:09:16,629.17,UPI,SBI,RETURNING,SUCCESS,,0
TXN234786,2026-08-02 02:09:20,1334.78,NETBANKING,SBI,NEW,SUCCESS,,0
TXN234787,2026-08-02 02:09:21,899.95,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234788,2026-08-02 02:09:26,583.18,CARD,HDFC,NEW,SUCCESS,,0
TXN234789,2026-08-02 02:09:31,746.74,UPI,SBI,RETURNING,SUCCESS,,0
TXN234790,2026-08-02 02:09:33,1235.69,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234791,2026-08-02 02:09:42,432.34,UPI,ICICI,NEW,SUCCESS,,0
TXN234792,2026-08-02 02:09:42,1560.26,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234793,2026-08-02 02:09:56,678.69,UPI,SBI,NEW,SUCCESS,,0
TXN234794,2026-08-02 02:09:59,641.74,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234795,2026-08-02 02:10:05,899.11,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234796,2026-08-02 02:10:23,141.34,UPI,SBI,NEW,SUCCESS,,0
TXN234797,2026-08-02 02:10:27,221.9,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234798,2026-08-02 02:10:32,794.02,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234799,2026-08-02 02:10:37,1026.24,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234800,2026-08-02 02:10:39,766.02,NETBANKING,ICICI,NEW,SUCCESS,,0
TXN234801,2026-08-02 02:10:41,450.77,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234802,2026-08-02 02:10:46,548.55,UPI,HDFC,NEW,SUCCESS,,0
TXN234803,2026-08-02 02:10:49,1449.7,UPI,SBI,RETURNING,SUCCESS,,0
TXN234804,2026-08-02 02:10:54,1997.72,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234805,2026-08-02 02:11:10,860.07,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234806,2026-08-02 02:11:13,849.75,UPI,SBI,RETURNING,SUCCESS,,0
TXN234807,2026-08-02 02:11:15,814.05,UPI,SBI,RETURNING,SUCCESS,,0
TXN234808,2026-08-02 02:11:16,388.07,UPI,SBI,RETURNING,SUCCESS,,0
TXN234809,2026-08-02 02:11:22,644.9,UPI,AXIS,NEW,SUCCESS,,0
TXN234810,2026-08-02 02:11:27,216.46,UPI,SBI,RETURNING,SUCCESS,,0
TXN234811,2026-08-02 02:11:28,1620.73,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN234812,2026-08-02 02:11:32,857.77,CARD,SBI,RETURNING,SUCCESS,,0
TXN234813,2026-08-02 02:11:53,933.62,UPI,SBI,RETURNING,SUCCESS,,0
TXN234814,2026-08-02 02:11:56,636.82,CARD,SBI,RETURNING,SUCCESS,,0
TXN234815,2026-08-02 02:12:17,1680.85,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234816,2026-08-02 02:12:26,2017.35,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234817,2026-08-02 02:12:30,1740.85,UPI,SBI,NEW,SUCCESS,,0
TXN234818,2026-08-02 02:12:31,840.56,CARD,KOTAK,NEW,SUCCESS,,0
TXN234819,2026-08-02 02:12:37,306.58,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234820,2026-08-02 02:12:38,4312.87,CARD,SBI,RETURNING,SUCCESS,,0
TXN234821,2026-08-02 02:12:52,913.65,NETBANKING,KOTAK,RETURNING,SUCCESS,,0
TXN234822,2026-08-02 02:13:07,775.63,CARD,AXIS,NEW,SUCCESS,,0
TXN234823,2026-08-02 02:13:11,549.71,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234824,2026-08-02 02:13:12,991.27,NETBANKING,AXIS,NEW,SUCCESS,,0
TXN234825,2026-08-02 02:13:16,1131.09,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234826,2026-08-02 02:13:18,563.32,NETBANKING,ICICI,NEW,SUCCESS,,0
TXN234827,2026-08-02 02:13:21,943.24,UPI,SBI,NEW,FAILED,NETWORK_ERROR,0
TXN234828,2026-08-02 02:13:25,1845.66,CARD,AXIS,RETURNING,SUCCESS,,0
TXN234829,2026-08-02 02:13:25,292.02,UPI,ICICI,NEW,SUCCESS,,0
TXN234830,2026-08-02 02:13:37,512.84,UPI,HDFC,NEW,SUCCESS,,0
TXN234831,2026-08-02 02:13:41,483.12,UPI,KOTAK,NEW,SUCCESS,,0
TXN234832,2026-08-02 02:13:42,531.5,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234833,2026-08-02 02:13:47,255.8,CARD,HDFC,NEW,SUCCESS,,0
TXN234834,2026-08-02 02:13:49,219.16,UPI,KOTAK,NEW,SUCCESS,,0
TXN234835,2026-08-02 02:14:28,304.4,UPI,SBI,NEW,SUCCESS,,0
TXN234836,2026-08-02 02:14:34,718.82,UPI,HDFC,NEW,SUCCESS,,0
TXN234837,2026-08-02 02:14:58,1214.93,UPI,SBI,RETURNING,SUCCESS,,0
TXN234838,2026-08-02 02:14:59,676.58,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN234839,2026-08-02 02:15:07,1462.53,UPI,ICICI,RETURNING,FAILED,INSUFFICIENT_FUNDS,1
TXN234840,2026-08-02 02:15:09,1352.71,UPI,ICICI,NEW,SUCCESS,,0
TXN234841,2026-08-02 02:15:12,2611.29,NETBANKING,ICICI,NEW,SUCCESS,,0
TXN234842,2026-08-02 02:15:19,495.39,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234843,2026-08-02 02:15:24,261.19,UPI,SBI,RETURNING,SUCCESS,,0
TXN234844,2026-08-02 02:15:24,2104.57,CARD,HDFC,NEW,SUCCESS,,0
TXN234845,2026-08-02 02:15:28,1702.6,CARD,AXIS,NEW,SUCCESS,,0
TXN234846,2026-08-02 02:15:30,1302.31,UPI,SBI,RETURNING,FAILED,BANK_ERROR,0
TXN234847,2026-08-02 02:15:36,456.54,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234848,2026-08-02 02:15:37,589.85,UPI,HDFC,NEW,SUCCESS,,0
TXN234849,2026-08-02 02:15:38,1524.29,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234850,2026-08-02 02:15:38,281.2,NETBANKING,AXIS,RETURNING,SUCCESS,,0
TXN234851,2026-08-02 02:15:50,338.56,UPI,SBI,NEW,SUCCESS,,0
TXN234852,2026-08-02 02:15:52,677.2,CARD,AXIS,NEW,SUCCESS,,0
TXN234853,2026-08-02 02:16:03,1108.17,UPI,ICICI,NEW,SUCCESS,,0
TXN234854,2026-08-02 02:16:04,120.55,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN234855,2026-08-02 02:16:11,184.61,UPI,HDFC,NEW,SUCCESS,,0
TXN234856,2026-08-02 02:16:23,2219.24,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234857,2026-08-02 02:16:31,1087.25,UPI,HDFC,NEW,SUCCESS,,0
TXN234858,2026-08-02 02:16:35,656.98,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234859,2026-08-02 02:16:40,396.6,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN234860,2026-08-02 02:17:08,325.96,CARD,SBI,RETURNING,SUCCESS,,0
TXN234861,2026-08-02 02:17:18,298.97,UPI,AXIS,NEW,FAILED,TIMEOUT,0
TXN234862,2026-08-02 02:17:18,555.05,CARD,SBI,RETURNING,SUCCESS,,0
TXN234863,2026-08-02 02:17:24,294.9,UPI,SBI,RETURNING,SUCCESS,,0
TXN234864,2026-08-02 02:17:25,777.12,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234865,2026-08-02 02:17:31,1402.98,UPI,AXIS,NEW,SUCCESS,,0
TXN234866,2026-08-02 02:17:32,2976.03,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234867,2026-08-02 02:17:54,5781.26,UPI,SBI,NEW,SUCCESS,,0
TXN234868,2026-08-02 02:17:55,768.33,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN234869,2026-08-02 02:17:56,1137.64,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234870,2026-08-02 02:18:01,940.3,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234871,2026-08-02 02:18:07,224.26,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234872,2026-08-02 02:18:07,501.25,CARD,HDFC,NEW,SUCCESS,,0
TXN234873,2026-08-02 02:18:11,187.42,UPI,AXIS,NEW,SUCCESS,,0
TXN234874,2026-08-02 02:18:11,1976.82,UPI,SBI,NEW,SUCCESS,,0
TXN234875,2026-08-02 02:18:13,3627.04,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234876,2026-08-02 02:18:15,493.77,CARD,HDFC,NEW,SUCCESS,,0
TXN234877,2026-08-02 02:18:15,897.13,UPI,ICICI,NEW,SUCCESS,,0
TXN234878,2026-08-02 02:18:17,2791.91,UPI,AXIS,NEW,SUCCESS,,0
TXN234879,2026-08-02 02:18:18,610.64,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234880,2026-08-02 02:18:20,591.62,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234881,2026-08-02 02:18:20,1790.12,NETBANKING,SBI,NEW,SUCCESS,,0
TXN234882,2026-08-02 02:18:31,1059.28,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234883,2026-08-02 02:18:39,332.09,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234884,2026-08-02 02:18:48,224.79,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234885,2026-08-02 02:18:49,951.81,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234886,2026-08-02 02:18:59,1561.51,CARD,SBI,NEW,SUCCESS,,0
TXN234887,2026-08-02 02:18:59,241.2,CARD,AXIS,RETURNING,SUCCESS,,0
TXN234888,2026-08-02 02:19:02,1804.64,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234889,2026-08-02 02:19:05,847.67,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234890,2026-08-02 02:19:15,2343.54,CARD,KOTAK,RETURNING,FAILED,INSUFFICIENT_FUNDS,1
TXN234891,2026-08-02 02:19:19,584.21,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234892,2026-08-02 02:19:20,564.98,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234893,2026-08-02 02:19:22,520.5,CARD,SBI,RETURNING,SUCCESS,,0
TXN234894,2026-08-02 02:19:29,550.43,NETBANKING,KOTAK,RETURNING,SUCCESS,,0
TXN234895,2026-08-02 02:19:31,947.99,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234896,2026-08-02 02:19:33,2262.98,CARD,HDFC,RETURNING,FAILED,BANK_ERROR,0
TXN234897,2026-08-02 02:19:35,706.42,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234898,2026-08-02 02:19:36,991.74,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234899,2026-08-02 02:19:43,354.43,CARD,SBI,RETURNING,FAILED,BANK_ERROR,0
TXN234900,2026-08-02 02:19:50,515.57,UPI,SBI,NEW,SUCCESS,,0
TXN234901,2026-08-02 02:19:57,671.26,UPI,SBI,NEW,SUCCESS,,0
TXN234902,2026-08-02 02:19:58,637.87,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234903,2026-08-02 02:20:10,625.23,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234904,2026-08-02 02:20:14,579.63,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234905,2026-08-02 02:20:23,1110.7,NETBANKING,SBI,NEW,SUCCESS,,0
TXN234906,2026-08-02 02:20:28,303.8,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234907,2026-08-02 02:20:29,974.87,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN234908,2026-08-02 02:20:35,2653.61,UPI,SBI,NEW,SUCCESS,,0
TXN234909,2026-08-02 02:20:49,403.41,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234910,2026-08-02 02:20:53,401.62,UPI,AXIS,NEW,SUCCESS,,0
TXN234911,2026-08-02 02:20:54,1051.7,CARD,HDFC,NEW,SUCCESS,,0
TXN234912,2026-08-02 02:21:00,993.15,UPI,KOTAK,NEW,SUCCESS,,0
TXN234913,2026-08-02 02:21:04,1364.73,UPI,ICICI,NEW,SUCCESS,,0
TXN234914,2026-08-02 02:21:08,1826.69,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234915,2026-08-02 02:21:12,817.82,UPI,SBI,RETURNING,SUCCESS,,0
TXN234916,2026-08-02 02:21:20,1397.4,CARD,SBI,NEW,SUCCESS,,0
TXN234917,2026-08-02 02:21:24,467.29,UPI,KOTAK,NEW,SUCCESS,,0
TXN234918,2026-08-02 02:21:26,666.58,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234919,2026-08-02 02:21:34,742.66,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234920,2026-08-02 02:21:40,129.13,UPI,HDFC,NEW,SUCCESS,,0
TXN234921,2026-08-02 02:22:05,249.36,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234922,2026-08-02 02:22:14,1785.07,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234923,2026-08-02 02:22:16,605.42,UPI,AXIS,NEW,SUCCESS,,0
TXN234924,2026-08-02 02:22:18,425.6,CARD,SBI,RETURNING,SUCCESS,,0
TXN234925,2026-08-02 02:22:22,388.89,UPI,SBI,RETURNING,SUCCESS,,0
TXN234926,2026-08-02 02:22:26,2142.96,UPI,SBI,RETURNING,SUCCESS,,0
TXN234927,2026-08-02 02:22:26,598.56,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234928,2026-08-02 02:22:28,1932.92,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234929,2026-08-02 02:22:45,659.3,CARD,AXIS,NEW,SUCCESS,,0
TXN234930,2026-08-02 02:22:48,658.44,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234931,2026-08-02 02:22:54,267.19,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234932,2026-08-02 02:22:54,748.05,CARD,ICICI,NEW,SUCCESS,,0
TXN234933,2026-08-02 02:22:58,1124.78,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN234934,2026-08-02 02:23:09,214.23,UPI,KOTAK,NEW,SUCCESS,,0
TXN234935,2026-08-02 02:23:11,543.41,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234936,2026-08-02 02:23:13,1144.94,UPI,SBI,NEW,FAILED,TIMEOUT,0
TXN234937,2026-08-02 02:23:16,263.89,CARD,HDFC,NEW,SUCCESS,,0
TXN234938,2026-08-02 02:23:17,3957.57,UPI,SBI,RETURNING,FAILED,NETWORK_ERROR,0
TXN234939,2026-08-02 02:23:18,924.78,CARD,KOTAK,NEW,SUCCESS,,0
TXN234940,2026-08-02 02:23:20,795.48,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234941,2026-08-02 02:23:26,848.85,CARD,AXIS,NEW,SUCCESS,,0
TXN234942,2026-08-02 02:23:31,529.69,UPI,AXIS,NEW,SUCCESS,,0
TXN234943,2026-08-02 02:23:44,1450.53,UPI,SBI,RETURNING,SUCCESS,,0
TXN234944,2026-08-02 02:23:45,284.58,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234945,2026-08-02 02:23:46,1212.66,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN234946,2026-08-02 02:23:50,610.69,CARD,SBI,RETURNING,SUCCESS,,0
TXN234947,2026-08-02 02:23:52,617.81,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234948,2026-08-02 02:24:01,214.63,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234949,2026-08-02 02:24:07,1982.49,CARD,AXIS,RETURNING,SUCCESS,,0
TXN234950,2026-08-02 02:24:08,1025.35,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234951,2026-08-02 02:24:15,2336.88,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234952,2026-08-02 02:24:17,1218.33,UPI,SBI,RETURNING,SUCCESS,,0
TXN234953,2026-08-02 02:24:17,383.1,CARD,ICICI,RETURNING,SUCCESS,,0
TXN234954,2026-08-02 02:24:21,766.79,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234955,2026-08-02 02:24:21,453.7,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234956,2026-08-02 02:24:22,753.22,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN234957,2026-08-02 02:24:22,423.76,UPI,KOTAK,NEW,SUCCESS,,0
TXN234958,2026-08-02 02:24:26,1763.11,UPI,SBI,NEW,SUCCESS,,0
TXN234959,2026-08-02 02:24:26,2297.55,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234960,2026-08-02 02:24:31,336.86,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234961,2026-08-02 02:24:35,753.89,UPI,SBI,RETURNING,SUCCESS,,0
TXN234962,2026-08-02 02:24:38,1166.5,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234963,2026-08-02 02:24:52,416.05,NETBANKING,SBI,RETURNING,SUCCESS,,0
TXN234964,2026-08-02 02:24:55,1206.24,NETBANKING,KOTAK,RETURNING,SUCCESS,,0
TXN234965,2026-08-02 02:25:01,858.5,NETBANKING,ICICI,RETURNING,SUCCESS,,0
TXN234966,2026-08-02 02:25:09,430.94,CARD,SBI,NEW,SUCCESS,,0
TXN234967,2026-08-02 02:25:27,255.09,UPI,HDFC,NEW,SUCCESS,,0
TXN234968,2026-08-02 02:25:32,1722.44,UPI,SBI,RETURNING,SUCCESS,,0
TXN234969,2026-08-02 02:25:57,305.06,UPI,SBI,RETURNING,SUCCESS,,0
TXN234970,2026-08-02 02:25:57,984.2,UPI,SBI,RETURNING,SUCCESS,,0
TXN234971,2026-08-02 02:26:01,304.12,UPI,HDFC,NEW,SUCCESS,,0
TXN234972,2026-08-02 02:26:16,1332.85,CARD,HDFC,RETURNING,SUCCESS,,0
TXN234973,2026-08-02 02:26:23,234.7,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234974,2026-08-02 02:26:28,1005.08,UPI,KOTAK,RETURNING,SUCCESS,,0
TXN234975,2026-08-02 02:26:37,471.32,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234976,2026-08-02 02:26:42,173.94,CARD,KOTAK,RETURNING,SUCCESS,,0
TXN234977,2026-08-02 02:26:42,725.46,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234978,2026-08-02 02:26:43,392.38,UPI,AXIS,RETURNING,SUCCESS,,0
TXN234979,2026-08-02 02:26:49,955.41,UPI,ICICI,RETURNING,SUCCESS,,0
TXN234980,2026-08-02 02:26:49,3907.41,NETBANKING,HDFC,RETURNING,SUCCESS,,0
TXN234981,2026-08-02 02:26:49,1742.95,UPI,SBI,RETURNING,SUCCESS,,0
TXN234982,2026-08-02 02:26:50,320.53,UPI,HDFC,RETURNING,SUCCESS,,0
TXN234983,2026-08-02 02:26:54,516.58,UPI,HDFC,NEW,SUCCESS,,0
TXN234984,2026-08-02 02:27:01,401.39,UPI,SBI,RETURNING,SUCCESS,,0
TXN234985,2026-08-02 02:27:03,1141.41,UPI,ICICI,NEW,SUCCESS,,0
TXN234986,2026-08-02 02:27:06,1271.79,UPI,HDFC,RETURNING,FAILED,NETWORK_ERROR,0
TXN234987,2026-08-02 02:27:13,202.38,UPI,HDFC,RETURNING,SUCCESS,,0
